sample name,LDLR,ACTA2,MYH7,ATP7B,MEN1,APOB,TSC2,TNNT2,ACTC1,SCN5A,TGFBR1,BMPR1A,KCNQ1,GLA,SMAD4,SMAD3,LMNA,MUTYH,CACNA1S,APC,SDHB,PRKAG2,RET,TNNI3,MYH11,BRCA1,MLH1,SDHC,TMEM43,RYR1,TPM1,VHL,OTC,DSP,MSH2,RB1,RYR2,SDHAF2,MSH6,FBN1,MYL2,WT1,BRCA2,DSG2,PKP2,PTEN,DSC2,TGFBR2,TP53,MYBPC3,KCNH2,COL3A1,PMS2,PCSK9,STK11,NF2,TSC1,MYL3
NexteraCap-Agilent-1501199_S29_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Twist-0720ME25_S24_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-Twist-GIAB_S17_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.999918217134, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.995968757874, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Twist-Roche-GIAB_S41_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-Twist-1501199_S16_L001,1.0, 'NaN', 1.0, 'NaN', 0.981481481481, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-Roche-110465_S67_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 2.04545454545, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.998050563509, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-IDT-110465_S44_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.69230769231, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-Twist-0720ME25_S19_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-IDT-0720ME25_S11_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.999715707178, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.994239631336, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Twist-IDT-0720ME25_S13_L001,1.0, 'NaN', 0.996226415094, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.999914712154, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 0.988095238095, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Agilent-1501199_S51_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPACovaris-Roche-GIAB_S64_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-IDT-GIAB_S50_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
NexteraCap-Twist-110465_S35_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-Twist-1501199_S15_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.999932919671, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
NexteraCap-Roche-0720ME25_S58_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN'
Twist-IDT-110465_S45_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.69230769231, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Twist-IDT-GIAB_S49_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.999914712154, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.991596638655, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-IDT-1501199_S8_L001,1.0, 'NaN', 0.996677740864, 'NaN', 1.0, 1.08571428571, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.998441912552, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Twist-1501199_S21_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-Twist-110465_S25_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.7, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Twist-Roche-110465_S38_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.89552238806, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.998430141287, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Twist-GIAB_S22_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 0.987341772152, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPACovaris-Roche-1501199_S61_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-Roche-110465_S37_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 2.0843373494, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPAEnzyme-Twist-110465_S20_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.28125, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-IDT-GIAB_S48_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 0.990347490347, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Agilent-GIAB_S28_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-Roche-0720ME25_S4_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 0.979166666667, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.991358024691, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-IDT-110465_S46_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 2.25, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
NexteraCap-IDT-110465_S55_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Roche-0720ME25_S6_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
AgilentQXT-Twist-0720ME25_S23_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 0.990812517944, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
Nextera-Roche-1501199_S3_L001,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
KAPACovaris-Roche-0720ME25_S62_L002,1.0, 'NaN', 1.0, 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 0.975, 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 1.0, 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 1.0, 'NaN', 'NaN', 'NaN', 'NaN'
